,rlon,rlat,time,TOT_PR,year,month
189808,-2.52,-0.76,0,0.0056959344,2003,6
189936,-2.84,-0.74,0,0.005481329,2003,6
189937,-2.82,-0.74,0,0.0013920596,2003,6
189938,-2.8,-0.74,0,0.0060286876,2003,6
189939,-2.78,-0.74,0,0.0047808313,2003,6
189940,-2.76,-0.74,0,0.0019905348,2003,6
189941,-2.74,-0.74,0,0.002276127,2003,6
189942,-2.72,-0.74,0,0.0058699106,2003,6
189943,-2.7,-0.74,0,0.004839421,2003,6
189944,-2.68,-0.74,0,0.0019655975,2003,6
189945,-2.66,-0.74,0,0.0012026068,2003,6
189946,-2.64,-0.74,0,0.0006910921,2003,6
189947,-2.62,-0.74,0,0.008234186,2003,6
189948,-2.6,-0.74,0,0.0083693005,2003,6
189949,-2.58,-0.74,0,0.008110484,2003,6
189950,-2.56,-0.74,0,0.008480911,2003,6
189951,-2.54,-0.74,0,0.008553244,2003,6
189952,-2.52,-0.74,0,0.007025282,2003,6
190080,-2.84,-0.72,0,0.0055509475,2003,6
190081,-2.82,-0.72,0,0.0022759116,2003,6
190082,-2.8,-0.72,0,0.0007316549,2003,6
190083,-2.78,-0.72,0,0.001362985,2003,6
190084,-2.76,-0.72,0,0.0021953445,2003,6
190085,-2.74,-0.72,0,0.006234979,2003,6
190086,-2.72,-0.72,0,0.0048347,2003,6
190087,-2.7,-0.72,0,0.0016605692,2003,6
190088,-2.68,-0.72,0,0.0011133124,2003,6
190089,-2.66,-0.72,0,0.0015760162,2003,6
190090,-2.64,-0.72,0,0.0011150105,2003,6
190091,-2.62,-0.72,0,0.0052959,2003,6
190092,-2.6,-0.72,0,0.008614437,2003,6
190093,-2.58,-0.72,0,0.008501567,2003,6
190094,-2.56,-0.72,0,0.008305702,2003,6
190095,-2.54,-0.72,0,0.0079186745,2003,6
190096,-2.52,-0.72,0,0.006519238,2003,6
202176,-2.84,-1.2,0,0.008446076,2003,7
202177,-2.82,-1.2,0,0.0059097195,2003,7
202178,-2.8,-1.2,0,0.0035837048,2003,7
202179,-2.78,-1.2,0,0.008310574,2003,7
202180,-2.76,-1.2,0,0.009414941,2003,7
202181,-2.74,-1.2,0,0.006787282,2003,7
202182,-2.72,-1.2,0,0.0033523508,2003,7
202183,-2.7,-1.2,0,0.0012354386,2003,7
202184,-2.68,-1.2,0,0.0013515006,2003,7
202185,-2.66,-1.2,0,0.004913178,2003,7
202186,-2.64,-1.2,0,0.008062916,2003,7
202187,-2.62,-1.2,0,0.0068988358,2003,7
202188,-2.6,-1.2,0,0.006679188,2003,7
202189,-2.58,-1.2,0,0.009283773,2003,7
202190,-2.56,-1.2,0,0.01390397,2003,7
202191,-2.54,-1.2,0,0.009030689,2003,7
202192,-2.52,-1.2,0,0.0030079999,2003,7
202320,-2.84,-1.18,0,0.00859658,2003,7
202321,-2.82,-1.18,0,0.0042858105,2003,7
202322,-2.8,-1.18,0,0.003927037,2003,7
202323,-2.78,-1.18,0,0.0027805776,2003,7
202324,-2.76,-1.18,0,0.0032601291,2003,7
202325,-2.74,-1.18,0,0.0031806733,2003,7
202326,-2.72,-1.18,0,0.0023670795,2003,7
202327,-2.7,-1.18,0,0.0018285977,2003,7
202328,-2.68,-1.18,0,0.0007775608,2003,7
202329,-2.66,-1.18,0,0.0019558019,2003,7
202330,-2.64,-1.18,0,0.0033951255,2003,7
202331,-2.62,-1.18,0,0.004752872,2003,7
202332,-2.6,-1.18,0,0.008283058,2003,7
202333,-2.58,-1.18,0,0.011324188,2003,7
202334,-2.56,-1.18,0,0.009584153,2003,7
202335,-2.54,-1.18,0,0.0059702666,2003,7
202336,-2.52,-1.18,0,0.0043877973,2003,7
202464,-2.84,-1.16,0,0.0026825333,2003,7
202465,-2.82,-1.16,0,0.0034685996,2003,7
202466,-2.8,-1.16,0,0.004461692,2003,7
202467,-2.78,-1.16,0,0.0044166013,2003,7
202468,-2.76,-1.16,0,0.002960278,2003,7
202469,-2.74,-1.16,0,0.0013637517,2003,7
202470,-2.72,-1.16,0,0.001340266,2003,7
202471,-2.7,-1.16,0,0.0022021055,2003,7
202472,-2.68,-1.16,0,0.001192978,2003,7
202473,-2.66,-1.16,0,0.0029332943,2003,7
202474,-2.64,-1.16,0,0.0018415847,2003,7
202475,-2.62,-1.16,0,0.003498778,2003,7
202476,-2.6,-1.16,0,0.008009055,2003,7
202477,-2.58,-1.16,0,0.010910482,2003,7
202478,-2.56,-1.16,0,0.010790097,2003,7
202479,-2.54,-1.16,0,0.008534986,2003,7
202480,-2.52,-1.16,0,0.0061453492,2003,7
202608,-2.84,-1.14,0,0.0035189516,2003,7
202609,-2.82,-1.14,0,0.005063652,2003,7
202610,-2.8,-1.14,0,0.004580872,2003,7
202611,-2.78,-1.14,0,0.005518256,2003,7
202612,-2.76,-1.14,0,0.0041869716,2003,7
202613,-2.74,-1.14,0,0.0028593547,2003,7
202614,-2.72,-1.14,0,0.001788324,2003,7
202615,-2.7,-1.14,0,0.003318603,2003,7
202616,-2.68,-1.14,0,0.0028624926,2003,7
202617,-2.66,-1.14,0,0.0026277127,2003,7
202618,-2.64,-1.14,0,0.0043352083,2003,7
202619,-2.62,-1.14,0,0.0052255844,2003,7
202620,-2.6,-1.14,0,0.007596519,2003,7
202621,-2.58,-1.14,0,0.009405217,2003,7
202622,-2.56,-1.14,0,0.011680241,2003,7
202623,-2.54,-1.14,0,0.010781535,2003,7
202624,-2.52,-1.14,0,0.008231998,2003,7
202752,-2.84,-1.12,0,0.0036536348,2003,7
202753,-2.82,-1.12,0,0.0059418725,2003,7
202754,-2.8,-1.12,0,0.017534105,2003,7
202755,-2.78,-1.12,0,0.024593158,2003,7
202756,-2.76,-1.12,0,0.014403561,2003,7
202757,-2.74,-1.12,0,0.004150147,2003,7
202758,-2.72,-1.12,0,0.004708948,2003,7
202759,-2.7,-1.12,0,0.0063935257,2003,7
202760,-2.68,-1.12,0,0.0025858467,2003,7
202761,-2.66,-1.12,0,0.0022796995,2003,7
202762,-2.64,-1.12,0,0.0029817359,2003,7
202763,-2.62,-1.12,0,0.0043252124,2003,7
202764,-2.6,-1.12,0,0.006960863,2003,7
202765,-2.58,-1.12,0,0.006833329,2003,7
202766,-2.56,-1.12,0,0.00781618,2003,7
202767,-2.54,-1.12,0,0.01150328,2003,7
202768,-2.52,-1.12,0,0.009667318,2003,7
202896,-2.84,-1.1,0,0.0031381922,2003,7
202897,-2.82,-1.1,0,0.0073178243,2003,7
202898,-2.8,-1.1,0,0.019642461,2003,7
202899,-2.78,-1.1,0,0.022679115,2003,7
202900,-2.76,-1.1,0,0.017119035,2003,7
202901,-2.74,-1.1,0,0.0050576767,2003,7
202902,-2.72,-1.1,0,0.008161578,2003,7
202903,-2.7,-1.1,0,0.007826609,2003,7
202904,-2.68,-1.1,0,0.0019885146,2003,7
202905,-2.66,-1.1,0,0.001136641,2003,7
202906,-2.64,-1.1,0,0.0016802596,2003,7
202907,-2.62,-1.1,0,0.002915458,2003,7
202908,-2.6,-1.1,0,0.0043958905,2003,7
202909,-2.58,-1.1,0,0.004248829,2003,7
202910,-2.56,-1.1,0,0.0050609335,2003,7
202911,-2.54,-1.1,0,0.0112141855,2003,7
202912,-2.52,-1.1,0,0.011072584,2003,7
203040,-2.84,-1.08,0,0.0049919486,2003,7
203041,-2.82,-1.08,0,0.010494578,2003,7
203042,-2.8,-1.08,0,0.016768495,2003,7
203043,-2.78,-1.08,0,0.018071799,2003,7
203044,-2.76,-1.08,0,0.01348287,2003,7
203045,-2.74,-1.08,0,0.0047328006,2003,7
203046,-2.72,-1.08,0,0.007007913,2003,7
203047,-2.7,-1.08,0,0.004809228,2003,7
203048,-2.68,-1.08,0,0.006503525,2003,7
203049,-2.66,-1.08,0,0.0033832553,2003,7
203050,-2.64,-1.08,0,0.001333389,2003,7
203051,-2.62,-1.08,0,0.0014062492,2003,7
203052,-2.6,-1.08,0,0.005207182,2003,7
203053,-2.58,-1.08,0,0.0041473657,2003,7
203054,-2.56,-1.08,0,0.0043700016,2003,7
203055,-2.54,-1.08,0,0.011083792,2003,7
203056,-2.52,-1.08,0,0.011916828,2003,7
203184,-2.84,-1.06,0,0.016679617,2003,7
203185,-2.82,-1.06,0,0.017050568,2003,7
203186,-2.8,-1.06,0,0.016977165,2003,7
203187,-2.78,-1.06,0,0.015483924,2003,7
203188,-2.76,-1.06,0,0.010732506,2003,7
203189,-2.74,-1.06,0,0.005090018,2003,7
203190,-2.72,-1.06,0,0.005434091,2003,7
203191,-2.7,-1.06,0,0.0048836274,2003,7
203192,-2.68,-1.06,0,0.008656118,2003,7
203193,-2.66,-1.06,0,0.005041172,2003,7
203194,-2.64,-1.06,0,0.0022485277,2003,7
203195,-2.62,-1.06,0,0.0021639415,2003,7
203196,-2.6,-1.06,0,0.00430969,2003,7
203197,-2.58,-1.06,0,0.00475158,2003,7
203198,-2.56,-1.06,0,0.006100304,2003,7
203199,-2.54,-1.06,0,0.008734651,2003,7
203200,-2.52,-1.06,0,0.009443792,2003,7
203328,-2.84,-1.04,0,0.017879376,2003,7
203329,-2.82,-1.04,0,0.01906274,2003,7
203330,-2.8,-1.04,0,0.016286923,2003,7
203331,-2.78,-1.04,0,0.013347483,2003,7
203332,-2.76,-1.04,0,0.009358579,2003,7
203333,-2.74,-1.04,0,0.0056365975,2003,7
203334,-2.72,-1.04,0,0.0037565378,2003,7
203335,-2.7,-1.04,0,0.002912069,2003,7
203336,-2.68,-1.04,0,0.0038816482,2003,7
203337,-2.66,-1.04,0,0.0027692106,2003,7
203338,-2.64,-1.04,0,0.0021902693,2003,7
203339,-2.62,-1.04,0,0.0038507131,2003,7
203340,-2.6,-1.04,0,0.007877103,2003,7
203341,-2.58,-1.04,0,0.012271509,2003,7
203342,-2.56,-1.04,0,0.0084157325,2003,7
203343,-2.54,-1.04,0,0.0060017807,2003,7
203344,-2.52,-1.04,0,0.009330318,2003,7
203472,-2.84,-1.02,0,0.002597131,2003,7
203473,-2.82,-1.02,0,0.007768523,2003,7
203474,-2.8,-1.02,0,0.013997647,2003,7
203475,-2.78,-1.02,0,0.011846162,2003,7
203476,-2.76,-1.02,0,0.008597895,2003,7
203477,-2.74,-1.02,0,0.0058044405,2003,7
203478,-2.72,-1.02,0,0.0033732017,2003,7
203479,-2.7,-1.02,0,0.0012806113,2003,7
203480,-2.68,-1.02,0,0.0013242363,2003,7
203481,-2.66,-1.02,0,0.0025678633,2003,7
203482,-2.64,-1.02,0,0.0041565276,2003,7
203483,-2.62,-1.02,0,0.005697834,2003,7
203484,-2.6,-1.02,0,0.005943449,2003,7
203485,-2.58,-1.02,0,0.007347993,2003,7
203486,-2.56,-1.02,0,0.004529769,2003,7
203487,-2.54,-1.02,0,0.0036720932,2003,7
203488,-2.52,-1.02,0,0.008129466,2003,7
203616,-2.84,-1.0,0,0.0010521013,2003,7
203617,-2.82,-1.0,0,0.0022600922,2003,7
203618,-2.8,-1.0,0,0.008788552,2003,7
203619,-2.78,-1.0,0,0.01065852,2003,7
203620,-2.76,-1.0,0,0.008776315,2003,7
203621,-2.74,-1.0,0,0.006468516,2003,7
203622,-2.72,-1.0,0,0.0038751503,2003,7
203623,-2.7,-1.0,0,0.0013601459,2003,7
203624,-2.68,-1.0,0,0.0017716717,2003,7
203625,-2.66,-1.0,0,0.003579514,2003,7
203626,-2.64,-1.0,0,0.004887414,2003,7
203627,-2.62,-1.0,0,0.0065720095,2003,7
203628,-2.6,-1.0,0,0.007288105,2003,7
203629,-2.58,-1.0,0,0.006526847,2003,7
203630,-2.56,-1.0,0,0.005447245,2003,7
203631,-2.54,-1.0,0,0.0040351637,2003,7
203632,-2.52,-1.0,0,0.0063378457,2003,7
203760,-2.84,-0.98,0,0.0010151906,2003,7
203761,-2.82,-0.98,0,0.00184842,2003,7
203762,-2.8,-0.98,0,0.0028314223,2003,7
203763,-2.78,-0.98,0,0.008744744,2003,7
203764,-2.76,-0.98,0,0.010697311,2003,7
203765,-2.74,-0.98,0,0.0077593764,2003,7
203766,-2.72,-0.98,0,0.004023818,2003,7
203767,-2.7,-0.98,0,0.0013516742,2003,7
203768,-2.68,-0.98,0,0.0014093404,2003,7
203769,-2.66,-0.98,0,0.0035277926,2003,7
203770,-2.64,-0.98,0,0.0049597565,2003,7
203771,-2.62,-0.98,0,0.006364133,2003,7
203772,-2.6,-0.98,0,0.008848638,2003,7
203773,-2.58,-0.98,0,0.009096497,2003,7
203774,-2.56,-0.98,0,0.009384451,2003,7
203775,-2.54,-0.98,0,0.0054123662,2003,7
203776,-2.52,-0.98,0,0.0037024012,2003,7
203904,-2.84,-0.96,0,0.0013348218,2003,7
203905,-2.82,-0.96,0,0.00283453,2003,7
203906,-2.8,-0.96,0,0.0026263034,2003,7
203907,-2.78,-0.96,0,0.004838764,2003,7
203908,-2.76,-0.96,0,0.0069857393,2003,7
203909,-2.74,-0.96,0,0.0068359934,2003,7
203910,-2.72,-0.96,0,0.0046056937,2003,7
203911,-2.7,-0.96,0,0.009278501,2003,7
203912,-2.68,-0.96,0,0.012710339,2003,7
203913,-2.66,-0.96,0,0.0063250493,2003,7
203914,-2.64,-0.96,0,0.006928838,2003,7
203915,-2.62,-0.96,0,0.008587357,2003,7
203916,-2.6,-0.96,0,0.011583395,2003,7
203917,-2.58,-0.96,0,0.013928972,2003,7
203918,-2.56,-0.96,0,0.012074677,2003,7
203919,-2.54,-0.96,0,0.008965938,2003,7
203920,-2.52,-0.96,0,0.0030099165,2003,7
204048,-2.84,-0.94,0,0.0017971541,2003,7
204049,-2.82,-0.94,0,0.00411183,2003,7
204050,-2.8,-0.94,0,0.0043724244,2003,7
204051,-2.78,-0.94,0,0.0078098667,2003,7
204052,-2.76,-0.94,0,0.00978738,2003,7
204053,-2.74,-0.94,0,0.008560683,2003,7
204054,-2.72,-0.94,0,0.004870723,2003,7
204055,-2.7,-0.94,0,0.010100952,2003,7
204056,-2.68,-0.94,0,0.013727304,2003,7
204057,-2.66,-0.94,0,0.011212125,2003,7
204058,-2.64,-0.94,0,0.009091367,2003,7
204059,-2.62,-0.94,0,0.009655608,2003,7
204060,-2.6,-0.94,0,0.011889875,2003,7
204061,-2.58,-0.94,0,0.015534778,2003,7
204062,-2.56,-0.94,0,0.015239869,2003,7
204063,-2.54,-0.94,0,0.010013322,2003,7
204064,-2.52,-0.94,0,0.005371983,2003,7
204192,-2.84,-0.92,0,0.004727341,2003,7
204193,-2.82,-0.92,0,0.0069017396,2003,7
204194,-2.8,-0.92,0,0.005419245,2003,7
204195,-2.78,-0.92,0,0.007722526,2003,7
204196,-2.76,-0.92,0,0.008480608,2003,7
204197,-2.74,-0.92,0,0.0055613886,2003,7
204198,-2.72,-0.92,0,0.003185073,2003,7
204199,-2.7,-0.92,0,0.0076760105,2003,7
204200,-2.68,-0.92,0,0.010938932,2003,7
204201,-2.66,-0.92,0,0.010054724,2003,7
204202,-2.64,-0.92,0,0.0089984825,2003,7
204203,-2.62,-0.92,0,0.00882733,2003,7
204204,-2.6,-0.92,0,0.009855295,2003,7
204205,-2.58,-0.92,0,0.011654393,2003,7
204206,-2.56,-0.92,0,0.0114867175,2003,7
204207,-2.54,-0.92,0,0.007910182,2003,7
204208,-2.52,-0.92,0,0.0068039517,2003,7
204336,-2.84,-0.9,0,0.0039310986,2003,7
204337,-2.82,-0.9,0,0.0049316813,2003,7
204338,-2.8,-0.9,0,0.004371747,2003,7
204339,-2.78,-0.9,0,0.007862649,2003,7
204340,-2.76,-0.9,0,0.008212563,2003,7
204341,-2.74,-0.9,0,0.004878167,2003,7
204342,-2.72,-0.9,0,0.0036810501,2003,7
204343,-2.7,-0.9,0,0.0065486184,2003,7
204344,-2.68,-0.9,0,0.0083074095,2003,7
204345,-2.66,-0.9,0,0.0081937425,2003,7
204346,-2.64,-0.9,0,0.008122176,2003,7
204347,-2.62,-0.9,0,0.006930095,2003,7
204348,-2.6,-0.9,0,0.006387936,2003,7
204349,-2.58,-0.9,0,0.0064887796,2003,7
204350,-2.56,-0.9,0,0.0061636916,2003,7
204351,-2.54,-0.9,0,0.004198251,2003,7
204352,-2.52,-0.9,0,0.005424332,2003,7
204480,-2.84,-0.88,0,0.0020218533,2003,7
204481,-2.82,-0.88,0,0.0026759987,2003,7
204482,-2.8,-0.88,0,0.0031369682,2003,7
204483,-2.78,-0.88,0,0.005918548,2003,7
204484,-2.76,-0.88,0,0.006944556,2003,7
204485,-2.74,-0.88,0,0.0052456423,2003,7
204486,-2.72,-0.88,0,0.004231563,2003,7
204487,-2.7,-0.88,0,0.005653121,2003,7
204488,-2.68,-0.88,0,0.007792884,2003,7
204489,-2.66,-0.88,0,0.0083912015,2003,7
204490,-2.64,-0.88,0,0.0072529335,2003,7
204491,-2.62,-0.88,0,0.005766609,2003,7
204492,-2.6,-0.88,0,0.0058178175,2003,7
204493,-2.58,-0.88,0,0.0060889744,2003,7
204494,-2.56,-0.88,0,0.0050969445,2003,7
204495,-2.54,-0.88,0,0.0034095265,2003,7
204496,-2.52,-0.88,0,0.0030773017,2003,7
204624,-2.84,-0.86,0,0.0012948219,2003,7
204625,-2.82,-0.86,0,0.0020613468,2003,7
204626,-2.8,-0.86,0,0.0029550763,2003,7
204627,-2.78,-0.86,0,0.0040075076,2003,7
204628,-2.76,-0.86,0,0.0066868044,2003,7
204629,-2.74,-0.86,0,0.0070130564,2003,7
204630,-2.72,-0.86,0,0.007404284,2003,7
204631,-2.7,-0.86,0,0.009726001,2003,7
204632,-2.68,-0.86,0,0.011886318,2003,7
204633,-2.66,-0.86,0,0.011476984,2003,7
204634,-2.64,-0.86,0,0.009695923,2003,7
204635,-2.62,-0.86,0,0.008454111,2003,7
204636,-2.6,-0.86,0,0.008426356,2003,7
204637,-2.58,-0.86,0,0.008297565,2003,7
204638,-2.56,-0.86,0,0.0070251604,2003,7
204639,-2.54,-0.86,0,0.0058785058,2003,7
204640,-2.52,-0.86,0,0.006026797,2003,7
204768,-2.84,-0.84,0,0.0020152389,2003,7
204769,-2.82,-0.84,0,0.0022424539,2003,7
204770,-2.8,-0.84,0,0.0017861777,2003,7
204771,-2.78,-0.84,0,0.0028643138,2003,7
204772,-2.76,-0.84,0,0.006850459,2003,7
204773,-2.74,-0.84,0,0.0083230175,2003,7
204774,-2.72,-0.84,0,0.008500665,2003,7
204775,-2.7,-0.84,0,0.009231568,2003,7
204776,-2.68,-0.84,0,0.011170136,2003,7
204777,-2.66,-0.84,0,0.012751367,2003,7
204778,-2.64,-0.84,0,0.0125995455,2003,7
204779,-2.62,-0.84,0,0.01269148,2003,7
204780,-2.6,-0.84,0,0.01298916,2003,7
204781,-2.58,-0.84,0,0.011926388,2003,7
204782,-2.56,-0.84,0,0.009631212,2003,7
204783,-2.54,-0.84,0,0.00865492,2003,7
204784,-2.52,-0.84,0,0.008723615,2003,7
204912,-2.84,-0.82,0,0.002925097,2003,7
204913,-2.82,-0.82,0,0.0032349087,2003,7
204914,-2.8,-0.82,0,0.0038147774,2003,7
204915,-2.78,-0.82,0,0.0036353215,2003,7
204916,-2.76,-0.82,0,0.006828024,2003,7
204917,-2.74,-0.82,0,0.008585545,2003,7
204918,-2.72,-0.82,0,0.007481312,2003,7
204919,-2.7,-0.82,0,0.006150388,2003,7
204920,-2.68,-0.82,0,0.006991751,2003,7
204921,-2.66,-0.82,0,0.008768026,2003,7
204922,-2.64,-0.82,0,0.008550685,2003,7
204923,-2.62,-0.82,0,0.008420601,2003,7
204924,-2.6,-0.82,0,0.009180295,2003,7
204925,-2.58,-0.82,0,0.00930884,2003,7
204926,-2.56,-0.82,0,0.008167802,2003,7
204927,-2.54,-0.82,0,0.007961036,2003,7
204928,-2.52,-0.82,0,0.008850808,2003,7
205056,-2.84,-0.8,0,0.004388258,2003,7
205057,-2.82,-0.8,0,0.0040064547,2003,7
205058,-2.8,-0.8,0,0.004108245,2003,7
205059,-2.78,-0.8,0,0.0072473083,2003,7
205060,-2.76,-0.8,0,0.0069838,2003,7
205061,-2.74,-0.8,0,0.0093813045,2003,7
205062,-2.72,-0.8,0,0.007063265,2003,7
205063,-2.7,-0.8,0,0.0038589376,2003,7
205064,-2.68,-0.8,0,0.0032724948,2003,7
205065,-2.66,-0.8,0,0.0041358983,2003,7
205066,-2.64,-0.8,0,0.0038060811,2003,7
205067,-2.62,-0.8,0,0.0033271324,2003,7
205068,-2.6,-0.8,0,0.004036815,2003,7
205069,-2.58,-0.8,0,0.0047807614,2003,7
205070,-2.56,-0.8,0,0.0052879183,2003,7
205071,-2.54,-0.8,0,0.00791786,2003,7
205072,-2.52,-0.8,0,0.010889075,2003,7
205200,-2.84,-0.78,0,0.0077884244,2003,7
205201,-2.82,-0.78,0,0.0065203784,2003,7
205202,-2.8,-0.78,0,0.006096764,2003,7
205203,-2.78,-0.78,0,0.007503504,2003,7
205204,-2.76,-0.78,0,0.0077428757,2003,7
205205,-2.74,-0.78,0,0.011146797,2003,7
205206,-2.72,-0.78,0,0.0090071075,2003,7
205207,-2.7,-0.78,0,0.0038256627,2003,7
205208,-2.68,-0.78,0,0.0013865826,2003,7
205209,-2.66,-0.78,0,0.0011906306,2003,7
205210,-2.64,-0.78,0,0.0013248802,2003,7
205211,-2.62,-0.78,0,0.0024112072,2003,7
205212,-2.6,-0.78,0,0.0021719714,2003,7
205213,-2.58,-0.78,0,0.0017669331,2003,7
205214,-2.56,-0.78,0,0.0036402678,2003,7
205215,-2.54,-0.78,0,0.0086139785,2003,7
205216,-2.52,-0.78,0,0.0112050725,2003,7
205344,-2.84,-0.76,0,0.008537385,2003,7
205345,-2.82,-0.76,0,0.008994939,2003,7
205346,-2.8,-0.76,0,0.009235524,2003,7
205347,-2.78,-0.76,0,0.010132146,2003,7
205348,-2.76,-0.76,0,0.010902198,2003,7
205349,-2.74,-0.76,0,0.011914904,2003,7
205350,-2.72,-0.76,0,0.009357029,2003,7
205351,-2.7,-0.76,0,0.003607768,2003,7
205352,-2.68,-0.76,0,0.00072060444,2003,7
205353,-2.66,-0.76,0,0.00050544785,2003,7
205354,-2.64,-0.76,0,0.0010982902,2003,7
205355,-2.62,-0.76,0,0.002629166,2003,7
205356,-2.6,-0.76,0,0.003709488,2003,7
205357,-2.58,-0.76,0,0.0028093876,2003,7
205358,-2.56,-0.76,0,0.0027823618,2003,7
205359,-2.54,-0.76,0,0.0065241433,2003,7
205360,-2.52,-0.76,0,0.007095964,2003,7
205488,-2.84,-0.74,0,0.005033587,2003,7
205489,-2.82,-0.74,0,0.009948697,2003,7
205490,-2.8,-0.74,0,0.011055693,2003,7
205491,-2.78,-0.74,0,0.014339986,2003,7
205492,-2.76,-0.74,0,0.012606991,2003,7
205493,-2.74,-0.74,0,0.009544826,2003,7
205494,-2.72,-0.74,0,0.006361523,2003,7
205495,-2.7,-0.74,0,0.0030784945,2003,7
205496,-2.68,-0.74,0,0.00213276,2003,7
205497,-2.66,-0.74,0,0.0027100984,2003,7
205498,-2.64,-0.74,0,0.002766029,2003,7
205499,-2.62,-0.74,0,0.0031952553,2003,7
205500,-2.6,-0.74,0,0.0038715838,2003,7
205501,-2.58,-0.74,0,0.0030195583,2003,7
205502,-2.56,-0.74,0,0.0016986968,2003,7
205503,-2.54,-0.74,0,0.002796356,2003,7
205504,-2.52,-0.74,0,0.0023598708,2003,7
205632,-2.84,-0.72,0,0.0029619106,2003,7
205633,-2.82,-0.72,0,0.0056975745,2003,7
205634,-2.8,-0.72,0,0.009088893,2003,7
205635,-2.78,-0.72,0,0.0143459765,2003,7
205636,-2.76,-0.72,0,0.01444955,2003,7
205637,-2.74,-0.72,0,0.011196468,2003,7
205638,-2.72,-0.72,0,0.008107036,2003,7
205639,-2.7,-0.72,0,0.0062402603,2003,7
205640,-2.68,-0.72,0,0.005812914,2003,7
205641,-2.66,-0.72,0,0.0055206763,2003,7
205642,-2.64,-0.72,0,0.0044145323,2003,7
205643,-2.62,-0.72,0,0.0031607784,2003,7
205644,-2.6,-0.72,0,0.0023841467,2003,7
205645,-2.58,-0.72,0,0.0018589735,2003,7
205646,-2.56,-0.72,0,0.0012225269,2003,7
205647,-2.54,-0.72,0,0.0019022742,2003,7
205648,-2.52,-0.72,0,0.0014836809,2003,7
217728,-2.84,-1.2,0,0.02283754,2003,8
217729,-2.82,-1.2,0,0.015562191,2003,8
217730,-2.8,-1.2,0,0.0060563516,2003,8
217731,-2.78,-1.2,0,0.013673766,2003,8
217732,-2.76,-1.2,0,0.039784856,2003,8
217733,-2.74,-1.2,0,0.030281944,2003,8
217734,-2.72,-1.2,0,0.016192455,2003,8
217735,-2.7,-1.2,0,0.013919633,2003,8
217736,-2.68,-1.2,0,0.013206953,2003,8
217737,-2.66,-1.2,0,0.012208642,2003,8
217738,-2.64,-1.2,0,0.016135672,2003,8
217739,-2.62,-1.2,0,0.013016439,2003,8
217740,-2.6,-1.2,0,0.016840845,2003,8
217741,-2.58,-1.2,0,0.022948833,2003,8
217742,-2.56,-1.2,0,0.02337591,2003,8
217743,-2.54,-1.2,0,0.01897897,2003,8
217744,-2.52,-1.2,0,0.012585989,2003,8
217872,-2.84,-1.18,0,0.026665345,2003,8
217873,-2.82,-1.18,0,0.008171982,2003,8
217874,-2.8,-1.18,0,0.007993241,2003,8
217875,-2.78,-1.18,0,0.0083132135,2003,8
217876,-2.76,-1.18,0,0.019435612,2003,8
217877,-2.74,-1.18,0,0.01627685,2003,8
217878,-2.72,-1.18,0,0.0119407065,2003,8
217879,-2.7,-1.18,0,0.013948456,2003,8
217880,-2.68,-1.18,0,0.014689327,2003,8
217881,-2.66,-1.18,0,0.0120908,2003,8
217882,-2.64,-1.18,0,0.007381252,2003,8
217883,-2.62,-1.18,0,0.0073625823,2003,8
217884,-2.6,-1.18,0,0.013930809,2003,8
217885,-2.58,-1.18,0,0.019680226,2003,8
217886,-2.56,-1.18,0,0.020836517,2003,8
217887,-2.54,-1.18,0,0.017961677,2003,8
217888,-2.52,-1.18,0,0.013265891,2003,8
218016,-2.84,-1.16,0,0.024637612,2003,8
218017,-2.82,-1.16,0,0.0087722,2003,8
218018,-2.8,-1.16,0,0.008148876,2003,8
218019,-2.78,-1.16,0,0.007849147,2003,8
218020,-2.76,-1.16,0,0.007997361,2003,8
218021,-2.74,-1.16,0,0.008866387,2003,8
218022,-2.72,-1.16,0,0.010064097,2003,8
218023,-2.7,-1.16,0,0.012644977,2003,8
218024,-2.68,-1.16,0,0.016912315,2003,8
218025,-2.66,-1.16,0,0.015170875,2003,8
218026,-2.64,-1.16,0,0.0076785055,2003,8
218027,-2.62,-1.16,0,0.0065635163,2003,8
218028,-2.6,-1.16,0,0.008339038,2003,8
218029,-2.58,-1.16,0,0.014649882,2003,8
218030,-2.56,-1.16,0,0.017136522,2003,8
218031,-2.54,-1.16,0,0.016112948,2003,8
218032,-2.52,-1.16,0,0.012992254,2003,8
218160,-2.84,-1.14,0,0.016889947,2003,8
218161,-2.82,-1.14,0,0.010428958,2003,8
218162,-2.8,-1.14,0,0.007072006,2003,8
218163,-2.78,-1.14,0,0.0050921766,2003,8
218164,-2.76,-1.14,0,0.005346699,2003,8
218165,-2.74,-1.14,0,0.0064658094,2003,8
218166,-2.72,-1.14,0,0.0074611623,2003,8
218167,-2.7,-1.14,0,0.009687255,2003,8
218168,-2.68,-1.14,0,0.015637668,2003,8
218169,-2.66,-1.14,0,0.017117009,2003,8
218170,-2.64,-1.14,0,0.010050891,2003,8
218171,-2.62,-1.14,0,0.006904892,2003,8
218172,-2.6,-1.14,0,0.0074864984,2003,8
218173,-2.58,-1.14,0,0.009717388,2003,8
218174,-2.56,-1.14,0,0.013644347,2003,8
218175,-2.54,-1.14,0,0.014317663,2003,8
218176,-2.52,-1.14,0,0.012265296,2003,8
218304,-2.84,-1.12,0,0.011853759,2003,8
